date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:09	8260/8260	---M-Z	200	added ('OK')	text/css	etag:5ebfc641-f79b-42bb-bdbb-dd64a6108035	https://sf16-website-login.neutral.ttwstatic.com/obj/tiktok_web_login_static/tiktok/webapp/main/webapp-desktop/bfc42f3c4044048cda6e.css	C:/My%20Web%20Sites/roof/sf16-website-login.neutral.ttwstatic.com/obj/tiktok_web_login_static/tiktok/webapp/main/webapp-desktop/bfc42f3c4044048cda6e.css	(from https://www.tiktok.com/@weareroof)
16:03:12	388376/388376	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:09%20GMT	https://www.tiktok.com/	C:/My%20Web%20Sites/roof/www.tiktok.com/index.html	(from https://www.tiktok.com/@weareroof)
16:03:14	373192/373192	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:10%20GMT	https://www.tiktok.com/en	C:/My%20Web%20Sites/roof/www.tiktok.com/en.html	(from https://www.tiktok.com/@weareroof)
16:03:16	600438/600438	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:14%20GMT	https://www.tiktok.com/following	C:/My%20Web%20Sites/roof/www.tiktok.com/following.html	(from https://www.tiktok.com/@weareroof)
16:03:17	491256/491256	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:16%20GMT	https://www.tiktok.com/explore	C:/My%20Web%20Sites/roof/www.tiktok.com/explore.html	(from https://www.tiktok.com/@weareroof)
16:03:18	847291/847291	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:17%20GMT	https://www.tiktok.com/live	C:/My%20Web%20Sites/roof/www.tiktok.com/live.html	(from https://www.tiktok.com/@weareroof)
16:03:19	848770/848770	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:18%20GMT	https://www.tiktok.com/about?lang=en	C:/My%20Web%20Sites/roof/www.tiktok.com/about9ed2.html	(from https://www.tiktok.com/@weareroof)
16:03:20	854108/854108	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:19%20GMT	https://www.tiktok.com/about/contact?lang=en	C:/My%20Web%20Sites/roof/www.tiktok.com/about/contact9ed2.html	(from https://www.tiktok.com/@weareroof)
16:03:21	888181/888181	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:20%20GMT	https://www.tiktok.com/forgood	C:/My%20Web%20Sites/roof/www.tiktok.com/forgood.html	(from https://www.tiktok.com/@weareroof)
16:03:21	289/289	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2027%20May%202023%2023:03:20%20GMT	https://www.tiktok.com/business/?attr_medium=tt_official_site_guidance&attr_source=tt_official_site&refer=tiktok_web	C:/My%20Web%20Sites/roof/www.tiktok.com/business/index44bc.html	(from https://www.tiktok.com/@weareroof)
